concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
35102014,42542226,Has accepted use,2019-08-29,2099-12-31,NA
35102014,42542226,Is current in,2019-08-29,2099-12-31,NA
35802888,42542125,Has accepted use,2019-08-29,2099-12-31,NA
35102012,35803366,Has supportive med,2019-08-29,2099-12-31,NA
35102012,42542226,Has accepted use,2019-08-29,2099-12-31,NA
35102012,42542226,Is current in,2019-08-29,2099-12-31,NA
35101653,42542186,Has accepted use,2019-08-29,2099-12-31,NA
35101653,42542186,Is current in,2019-08-29,2099-12-31,NA
35803696,42542221,Has accepted use,2019-08-29,2099-12-31,NA
35803696,42542221,Is current in,2019-08-29,2099-12-31,NA
35803705,42542298,Has antineoplastic,2019-08-29,2099-12-31,NA
35803705,42542221,Has accepted use,2019-08-29,2099-12-31,NA
35803705,42542221,Is current in,2019-08-29,2099-12-31,NA
35803705,42542226,Has accepted use,2019-08-29,2099-12-31,NA
35803705,42542226,Is current in,2019-08-29,2099-12-31,NA
35803705,35803410,Has modality,2019-08-29,2099-12-31,NA
35803202,42542186,Has accepted use,2019-08-29,2099-12-31,NA
42542260,42542259,Has brand name,2019-08-29,2099-12-31,NA
42542260,35807202,Is a,2019-08-29,2099-12-31,NA
35806940,42542234,Has accepted use,2019-08-29,2099-12-31,NA
35806940,42542234,Is current in,2019-08-29,2099-12-31,NA
35806941,42542234,Has accepted use,2019-08-29,2099-12-31,NA
35806941,42542234,Is current in,2019-08-29,2099-12-31,NA
35806945,42542234,Has accepted use,2019-08-29,2099-12-31,NA
35806945,42542234,Is current in,2019-08-29,2099-12-31,NA
35806946,42542234,Has accepted use,2019-08-29,2099-12-31,NA
35806946,42542234,Is current in,2019-08-29,2099-12-31,NA
35806959,42542234,Has accepted use,2019-08-29,2099-12-31,NA
35806959,42542234,Is historical in,2019-08-29,2099-12-31,NA
35806965,42542235,Has accepted use,2019-08-29,2099-12-31,NA
35806965,42542235,Is current in,2019-08-29,2099-12-31,NA
35806967,42542235,Has accepted use,2019-08-29,2099-12-31,NA
35806967,42542235,Is historical in,2019-08-29,2099-12-31,NA
35806968,42542235,Has accepted use,2019-08-29,2099-12-31,NA
35806968,42542235,Is current in,2019-08-29,2099-12-31,NA
35807022,42542208,Has accepted use,2019-08-29,2099-12-31,NA
35807022,42542208,Is current in,2019-08-29,2099-12-31,NA
35803238,35807235,Is a,2019-08-29,2099-12-31,NA
35803244,35807202,Is a,2019-08-29,2099-12-31,NA
35803244,35807235,Is a,2019-08-29,2099-12-31,NA
35803244,42542158,Has accepted use,2019-08-29,2099-12-31,NA
35803244,42542165,Has FDA indication,2019-08-29,2099-12-31,NA
35803244,42542178,Has accepted use,2019-08-29,2099-12-31,NA
35803244,42542178,Has FDA indication,2019-08-29,2099-12-31,NA
35803244,42542199,Has accepted use,2019-08-29,2099-12-31,NA
35803244,42542199,Has FDA indication,2019-08-29,2099-12-31,NA
35803244,42542201,Has accepted use,2019-08-29,2099-12-31,NA
35803244,42542201,Has FDA indication,2019-08-29,2099-12-31,NA
35803244,42542226,Has accepted use,2019-08-29,2099-12-31,NA
35803244,42542226,Has FDA indication,2019-08-29,2099-12-31,NA
35803244,42542234,Has accepted use,2019-08-29,2099-12-31,NA
35803244,42542234,Has FDA indication,2019-08-29,2099-12-31,NA
35102008,42542158,Has accepted use,2019-08-29,2099-12-31,NA
35102008,42542158,Is current in,2019-08-29,2099-12-31,NA
42542318,42542339,Is a,2019-08-29,2099-12-31,NA
42542328,42542339,Is a,2019-08-29,2099-12-31,NA
42542337,42542336,Is a,2019-08-29,2099-12-31,NA
42542341,42542336,Is a,2019-08-29,2099-12-31,NA
35803314,42542158,Has accepted use,2019-08-29,2099-12-31,NA
35101508,42542233,Has accepted use,2019-08-29,2099-12-31,NA
35101508,42542233,Is current in,2019-08-29,2099-12-31,NA
35803319,42542160,Has accepted use,2019-08-29,2099-12-31,NA
35803319,42542160,Has FDA indication,2019-08-29,2099-12-31,NA
42542343,1312706,Has antineopl Rx,2019-08-29,2099-12-31,NA
42542343,35803497,Has context,2019-08-29,2099-12-31,NA
42542343,35802871,Has antineoplastic,2019-08-29,2099-12-31,NA
42542343,42542409,Has accepted use,2019-08-29,2099-12-31,NA
42542343,42542409,Is current in,2019-08-29,2099-12-31,NA
42542343,19031224,Has antineopl Rx,2019-08-29,2099-12-31,NA
42542345,35803227,Has antineoplastic,2019-08-29,2099-12-31,NA
42542345,1388796,Has antineopl Rx,2019-08-29,2099-12-31,NA
35101990,42542419,Is a,2019-08-29,2099-12-31,NA
35101990,42542266,Has accepted use,2019-08-29,2099-12-31,NA
42542347,35802975,Has antineoplastic,2019-08-29,2099-12-31,NA
42542347,35803179,Has antineoplastic,2019-08-29,2099-12-31,NA
42542353,35802975,Has antineoplastic,2019-08-29,2099-12-31,NA
42542353,42542234,Has accepted use,2019-08-29,2099-12-31,NA
42542353,42542234,Is historical in,2019-08-29,2099-12-31,NA
42542355,1315942,Has antineopl Rx,2019-08-29,2099-12-31,NA
42542359,1314273,Has antineopl Rx,2019-08-29,2099-12-31,NA
42542359,35802975,Has antineoplastic,2019-08-29,2099-12-31,NA
42542359,35803076,Has antineoplastic,2019-08-29,2099-12-31,NA
42542362,35803227,Has antineoplastic,2019-08-29,2099-12-31,NA
42542362,42542158,Has accepted use,2019-08-29,2099-12-31,NA
42542362,42542158,Is current in,2019-08-29,2099-12-31,NA
35803327,42542199,Has accepted use,2019-08-29,2099-12-31,NA
35803327,42542199,Has FDA indication,2019-08-29,2099-12-31,NA
42542363,35803106,Has antineoplastic,2019-08-29,2099-12-31,NA
35804072,35803366,Has supportive med,2019-08-29,2099-12-31,NA
42542368,35803108,Has antineoplastic,2019-08-29,2099-12-31,NA
42542368,35803186,Has antineoplastic,2019-08-29,2099-12-31,NA
42542371,1326481,Has antineopl Rx,2019-08-29,2099-12-31,NA
42542372,35804409,Has context,2019-08-29,2099-12-31,NA
35803331,42542153,Has accepted use,2019-08-29,2099-12-31,NA
35803331,42542158,Has accepted use,2019-08-29,2099-12-31,NA
42542376,35803229,Has antineoplastic,2019-08-29,2099-12-31,NA
35803332,42542158,Has accepted use,2019-08-29,2099-12-31,NA
35803332,42542165,Has accepted use,2019-08-29,2099-12-31,NA
35803332,42542178,Has accepted use,2019-08-29,2099-12-31,NA
42542385,1314273,Has immunosuppr Rx,2019-08-29,2099-12-31,NA
42542386,35807202,Is a,2019-08-29,2099-12-31,NA
42542386,35807235,Is a,2019-08-29,2099-12-31,NA
42542386,35807389,Is a,2019-08-29,2099-12-31,NA
42542386,42542125,Has accepted use,2019-08-29,2099-12-31,NA
42542386,42542146,Has accepted use,2019-08-29,2099-12-31,NA
42542386,42542188,Has accepted use,2019-08-29,2099-12-31,NA
42542386,42542226,Has accepted use,2019-08-29,2099-12-31,NA
42542389,35807202,Is a,2019-08-29,2099-12-31,NA
42542389,35807235,Is a,2019-08-29,2099-12-31,NA
42542389,42542165,Has accepted use,2019-08-29,2099-12-31,NA
35804079,42542186,Has accepted use,2019-08-29,2099-12-31,NA
35804079,42542186,Is current in,2019-08-29,2099-12-31,NA
35101963,42542291,Has accepted use,2019-08-29,2099-12-31,NA
35101933,42542165,Has accepted use,2019-08-29,2099-12-31,NA
35101933,42542165,Is current in,2019-08-29,2099-12-31,NA
35803340,42542221,Has accepted use,2019-08-29,2099-12-31,NA
35804083,42542432,Has accepted use,2019-08-29,2099-12-31,NA
35804083,42542186,Has accepted use,2019-08-29,2099-12-31,NA
35804083,42542186,Is current in,2019-08-29,2099-12-31,NA
35804083,42542199,Has accepted use,2019-08-29,2099-12-31,NA
35804083,42542199,Is current in,2019-08-29,2099-12-31,NA
35804083,42542235,Has accepted use,2019-08-29,2099-12-31,NA
35804083,42542235,Is current in,2019-08-29,2099-12-31,NA
42542394,42542158,Has accepted use,2019-08-29,2099-12-31,NA
42542394,42542158,Is current in,2019-08-29,2099-12-31,NA
42542394,35802924,Has antineoplastic,2019-08-29,2099-12-31,NA
42542405,35803410,Has modality,2019-08-29,2099-12-31,NA
35803358,42542183,Has accepted use,2019-08-29,2099-12-31,NA
42542416,35803130,Has antineoplastic,2019-08-29,2099-12-31,NA
42542416,1367268,Has antineopl Rx,2019-08-29,2099-12-31,NA
42542416,42542158,Has accepted use,2019-08-29,2099-12-31,NA
42542416,42542158,Is current in,2019-08-29,2099-12-31,NA
35803361,42542275,Has accepted use,2019-08-29,2099-12-31,NA
35803361,42542165,Has accepted use,2019-08-29,2099-12-31,NA
35804135,42542153,Has accepted use,2019-08-29,2099-12-31,NA
35804135,42542153,Is current in,2019-08-29,2099-12-31,NA
35804135,42542208,Has accepted use,2019-08-29,2099-12-31,NA
35804135,42542208,Is current in,2019-08-29,2099-12-31,NA
35804135,42542221,Has accepted use,2019-08-29,2099-12-31,NA
35804135,42542221,Is current in,2019-08-29,2099-12-31,NA
35804135,42542234,Has accepted use,2019-08-29,2099-12-31,NA
35804135,42542234,Is current in,2019-08-29,2099-12-31,NA
35803387,42542146,Has accepted use,2019-08-29,2099-12-31,NA
35803387,42542199,Has accepted use,2019-08-29,2099-12-31,NA
35803387,42542234,Has accepted use,2019-08-29,2099-12-31,NA
35802907,42542226,Has accepted use,2019-08-29,2099-12-31,NA
35802907,42542226,Has FDA indication,2019-08-29,2099-12-31,NA
35803389,42542234,Has accepted use,2019-08-29,2099-12-31,NA
35803389,42542235,Has accepted use,2019-08-29,2099-12-31,NA
35804156,42542290,Has accepted use,2019-08-29,2099-12-31,NA
35803399,35807235,Is a,2019-08-29,2099-12-31,NA
35804178,35803130,Has supportive med,2019-08-29,2099-12-31,NA
35804178,35802904,Has supportive med,2019-08-29,2099-12-31,NA
35804178,1367268,Has support med Rx,2019-08-29,2099-12-31,NA
35804178,42542427,Has accepted use,2019-08-29,2099-12-31,NA
35804178,42542427,Is current in,2019-08-29,2099-12-31,NA
35802860,35807235,Is a,2019-08-29,2099-12-31,NA
42542179,42542327,Is a,2019-08-29,2099-12-31,NA
42542213,42542314,Is a,2019-08-29,2099-12-31,NA
42542217,42542308,Is a,2019-08-29,2099-12-31,NA
42542227,42542315,Is a,2019-08-29,2099-12-31,NA
42542229,42542315,Is a,2019-08-29,2099-12-31,NA
35802920,42542153,Has accepted use,2019-08-29,2099-12-31,NA
35802920,42542158,Has accepted use,2019-08-29,2099-12-31,NA
35802920,42542165,Has accepted use,2019-08-29,2099-12-31,NA
35802920,42542199,Has accepted use,2019-08-29,2099-12-31,NA
35802920,42542216,Has accepted use,2019-08-29,2099-12-31,NA
35802920,42542234,Has accepted use,2019-08-29,2099-12-31,NA
35802920,42542235,Has accepted use,2019-08-29,2099-12-31,NA
42542238,42542314,Is a,2019-08-29,2099-12-31,NA
42542238,42542334,Is a,2019-08-29,2099-12-31,NA
42542251,42542314,Is a,2019-08-29,2099-12-31,NA
35804240,42542419,Is a,2019-08-29,2099-12-31,NA
35804240,42542266,Has accepted use,2019-08-29,2099-12-31,NA
35804243,42542429,Has accepted use,2019-08-29,2099-12-31,NA
35804243,42542158,Has accepted use,2019-08-29,2099-12-31,NA
35804243,42542158,Is current in,2019-08-29,2099-12-31,NA
35802928,35807235,Is a,2019-08-29,2099-12-31,NA
35802928,42542221,Has accepted use,2019-08-29,2099-12-31,NA
35802928,42542223,Has accepted use,2019-08-29,2099-12-31,NA
35802930,42542221,Has accepted use,2019-08-29,2099-12-31,NA
35802930,42542221,Has FDA indication,2019-08-29,2099-12-31,NA
35100810,42542419,Is a,2019-08-29,2099-12-31,NA
35100810,42542266,Has accepted use,2019-08-29,2099-12-31,NA
35804265,42542265,Has accepted use,2019-08-29,2099-12-31,NA
35804269,42542265,Has accepted use,2019-08-29,2099-12-31,NA
35804272,42542419,Is a,2019-08-29,2099-12-31,NA
35804272,42542266,Has accepted use,2019-08-29,2099-12-31,NA
35802941,42542165,Has accepted use,2019-08-29,2099-12-31,NA
35802941,42542178,Has accepted use,2019-08-29,2099-12-31,NA
35802941,42542199,Has accepted use,2019-08-29,2099-12-31,NA
35802941,42542208,Has accepted use,2019-08-29,2099-12-31,NA
35802941,42542234,Has accepted use,2019-08-29,2099-12-31,NA
35804279,42542419,Is a,2019-08-29,2099-12-31,NA
35804279,42542266,Has accepted use,2019-08-29,2099-12-31,NA
35804281,42542419,Is a,2019-08-29,2099-12-31,NA
35804281,42542266,Has accepted use,2019-08-29,2099-12-31,NA
35804282,42542419,Is a,2019-08-29,2099-12-31,NA
35804282,42542266,Has accepted use,2019-08-29,2099-12-31,NA
35804283,42542419,Is a,2019-08-29,2099-12-31,NA
35804283,42542266,Has accepted use,2019-08-29,2099-12-31,NA
35804284,42542419,Is a,2019-08-29,2099-12-31,NA
35804284,42542266,Has accepted use,2019-08-29,2099-12-31,NA
35802943,42542199,Has accepted use,2019-08-29,2099-12-31,NA
35804286,42542419,Is a,2019-08-29,2099-12-31,NA
35804286,42542266,Has accepted use,2019-08-29,2099-12-31,NA
35804288,42542419,Is a,2019-08-29,2099-12-31,NA
35804288,42542266,Has accepted use,2019-08-29,2099-12-31,NA
35804297,42542419,Is a,2019-08-29,2099-12-31,NA
35804297,42542266,Has accepted use,2019-08-29,2099-12-31,NA
35802948,42542161,Has accepted use,2019-08-29,2099-12-31,NA
35802948,42542161,Has FDA indication,2019-08-29,2099-12-31,NA
35802951,35807202,Is a,2019-08-29,2099-12-31,NA
35802951,42542158,Has accepted use,2019-08-29,2099-12-31,NA
35802951,42542158,Has FDA indication,2019-08-29,2099-12-31,NA
35802951,42542161,Has accepted use,2019-08-29,2099-12-31,NA
35802951,42542165,Has accepted use,2019-08-29,2099-12-31,NA
35802951,42542178,Has accepted use,2019-08-29,2099-12-31,NA
35802951,42542178,Has FDA indication,2019-08-29,2099-12-31,NA
35802952,42542221,Has accepted use,2019-08-29,2099-12-31,NA
35807224,40238188,Subsumes,2019-08-29,2099-12-31,NA
35807224,1355513,Subsumes,2019-08-29,2099-12-31,NA
35803437,35803434,Concept replaced by,2019-08-29,2099-12-31,NA
42542413,35803439,Subsumes,2019-08-29,2099-12-31,NA
42542413,35803441,Subsumes,2019-08-29,2099-12-31,NA
42542413,35804345,Subsumes,2019-08-29,2099-12-31,NA
42542229,35804360,Accepted use of,2019-08-29,2099-12-31,NA
42542229,35804360,Historic treated by,2019-08-29,2099-12-31,NA
42542176,35804369,Accepted use of,2019-08-29,2099-12-31,NA
42542176,35804369,Current treated by,2019-08-29,2099-12-31,NA
42542440,35804372,Subsumes,2019-08-29,2099-12-31,NA
42542413,35804375,Subsumes,2019-08-29,2099-12-31,NA
42542176,35804375,Accepted use of,2019-08-29,2099-12-31,NA
42542176,35804375,Current treated by,2019-08-29,2099-12-31,NA
42542413,35804376,Subsumes,2019-08-29,2099-12-31,NA
42542413,35804383,Subsumes,2019-08-29,2099-12-31,NA
42542440,35804383,Subsumes,2019-08-29,2099-12-31,NA
42542147,35804390,Accepted use of,2019-08-29,2099-12-31,NA
42542147,35804390,Current treated by,2019-08-29,2099-12-31,NA
42542147,35804393,Accepted use of,2019-08-29,2099-12-31,NA
42542147,35804393,Current treated by,2019-08-29,2099-12-31,NA
42542440,35804412,Subsumes,2019-08-29,2099-12-31,NA
42542149,35804412,Accepted use of,2019-08-29,2099-12-31,NA
42542149,35804412,Current treated by,2019-08-29,2099-12-31,NA
42542149,35804417,Accepted use of,2019-08-29,2099-12-31,NA
42542149,35804417,Current treated by,2019-08-29,2099-12-31,NA
42542149,35804419,Accepted use of,2019-08-29,2099-12-31,NA
42542149,35804419,Current treated by,2019-08-29,2099-12-31,NA
42542413,35803446,Subsumes,2019-08-29,2099-12-31,NA
42542413,35803447,Subsumes,2019-08-29,2099-12-31,NA
42542413,35804426,Subsumes,2019-08-29,2099-12-31,NA
42542440,35804426,Subsumes,2019-08-29,2099-12-31,NA
42542440,35804427,Subsumes,2019-08-29,2099-12-31,NA
42542149,35804427,Accepted use of,2019-08-29,2099-12-31,NA
42542149,35804427,Current treated by,2019-08-29,2099-12-31,NA
42542149,35804428,Accepted use of,2019-08-29,2099-12-31,NA
42542149,35804428,Current treated by,2019-08-29,2099-12-31,NA
42542149,35804431,Accepted use of,2019-08-29,2099-12-31,NA
42542149,35804431,Current treated by,2019-08-29,2099-12-31,NA
42542149,35803448,Accepted use of,2019-08-29,2099-12-31,NA
42542149,35803448,Current treated by,2019-08-29,2099-12-31,NA
42542149,35804432,Accepted use of,2019-08-29,2099-12-31,NA
42542149,35804432,Current treated by,2019-08-29,2099-12-31,NA
42542229,35804432,Accepted use of,2019-08-29,2099-12-31,NA
42542229,35804432,Current treated by,2019-08-29,2099-12-31,NA
42542149,35804433,Accepted use of,2019-08-29,2099-12-31,NA
42542149,35804433,Current treated by,2019-08-29,2099-12-31,NA
42542417,35804539,Subsumes,2019-08-29,2099-12-31,NA
42542413,35803449,Subsumes,2019-08-29,2099-12-31,NA
42542417,35804559,Subsumes,2019-08-29,2099-12-31,NA
42542217,35804559,Accepted use of,2019-08-29,2099-12-31,NA
42542217,35804559,Current treated by,2019-08-29,2099-12-31,NA
42542413,35803452,Subsumes,2019-08-29,2099-12-31,NA
42542413,35803453,Subsumes,2019-08-29,2099-12-31,NA
42542217,35804567,Accepted use of,2019-08-29,2099-12-31,NA
42542217,35804567,Current treated by,2019-08-29,2099-12-31,NA
42542413,35804575,Subsumes,2019-08-29,2099-12-31,NA
42542149,35802975,Accepted use of,2019-08-29,2099-12-31,NA
42542159,35802975,FDA indication of,2019-08-29,2099-12-31,NA
42542176,35802975,Accepted use of,2019-08-29,2099-12-31,NA
42542213,35802975,Accepted use of,2019-08-29,2099-12-31,NA
42542225,35802975,Accepted use of,2019-08-29,2099-12-31,NA
42542227,35802975,Accepted use of,2019-08-29,2099-12-31,NA
42542238,35802975,Accepted use of,2019-08-29,2099-12-31,NA
42542244,35802975,Accepted use of,2019-08-29,2099-12-31,NA
42542204,35802977,Accepted use of,2019-08-29,2099-12-31,NA
42542413,35803455,Subsumes,2019-08-29,2099-12-31,NA
42542440,35804615,Subsumes,2019-08-29,2099-12-31,NA
42542244,35804615,Accepted use of,2019-08-29,2099-12-31,NA
42542244,35804615,Current treated by,2019-08-29,2099-12-31,NA
42542440,35804616,Subsumes,2019-08-29,2099-12-31,NA
42542229,35804619,Accepted use of,2019-08-29,2099-12-31,NA
42542229,35804619,Historic treated by,2019-08-29,2099-12-31,NA
42542440,35804624,Subsumes,2019-08-29,2099-12-31,NA
42542417,35102030,Subsumes,2019-08-29,2099-12-31,NA
42542413,35803458,Subsumes,2019-08-29,2099-12-31,NA
42542417,35804755,Subsumes,2019-08-29,2099-12-31,NA
42542171,35804755,Accepted use of,2019-08-29,2099-12-31,NA
42542171,35804755,Current treated by,2019-08-29,2099-12-31,NA
42542217,35804755,Accepted use of,2019-08-29,2099-12-31,NA
42542217,35804755,Current treated by,2019-08-29,2099-12-31,NA
42542227,35802994,Accepted use of,2019-08-29,2099-12-31,NA
42542227,35802994,FDA indication of,2019-08-29,2099-12-31,NA
42542171,35804769,Accepted use of,2019-08-29,2099-12-31,NA
42542171,35804769,Current treated by,2019-08-29,2099-12-31,NA
42542171,35804769,Historic treated by,2019-08-29,2099-12-31,NA
42542217,35804769,Accepted use of,2019-08-29,2099-12-31,NA
42542217,35804769,Current treated by,2019-08-29,2099-12-31,NA
42542414,35804779,Subsumes,2019-08-29,2099-12-31,NA
42542415,35804779,Subsumes,2019-08-29,2099-12-31,NA
42542415,35804781,Subsumes,2019-08-29,2099-12-31,NA
42542417,35804781,Subsumes,2019-08-29,2099-12-31,NA
42542417,35804784,Subsumes,2019-08-29,2099-12-31,NA
42542415,35804792,Subsumes,2019-08-29,2099-12-31,NA
42542415,35804796,Subsumes,2019-08-29,2099-12-31,NA
42542415,35804797,Subsumes,2019-08-29,2099-12-31,NA
42542415,35804798,Subsumes,2019-08-29,2099-12-31,NA
42542171,35804806,Accepted use of,2019-08-29,2099-12-31,NA
42542171,35804806,Historic treated by,2019-08-29,2099-12-31,NA
42542159,35804811,Accepted use of,2019-08-29,2099-12-31,NA
42542159,35804811,Current treated by,2019-08-29,2099-12-31,NA
42542417,35804818,Subsumes,2019-08-29,2099-12-31,NA
42542413,35805027,Subsumes,2019-08-29,2099-12-31,NA
42542440,35805027,Subsumes,2019-08-29,2099-12-31,NA
42542440,35805030,Subsumes,2019-08-29,2099-12-31,NA
42542413,35805033,Subsumes,2019-08-29,2099-12-31,NA
42542440,35805033,Subsumes,2019-08-29,2099-12-31,NA
42542413,35805038,Subsumes,2019-08-29,2099-12-31,NA
42542440,35805038,Subsumes,2019-08-29,2099-12-31,NA
42542176,35805038,Accepted use of,2019-08-29,2099-12-31,NA
42542176,35805038,Current treated by,2019-08-29,2099-12-31,NA
42542413,35805044,Subsumes,2019-08-29,2099-12-31,NA
42542440,35805044,Subsumes,2019-08-29,2099-12-31,NA
42542440,35805056,Subsumes,2019-08-29,2099-12-31,NA
42542413,35803490,Subsumes,2019-08-29,2099-12-31,NA
42542440,35805061,Subsumes,2019-08-29,2099-12-31,NA
42542440,35805062,Subsumes,2019-08-29,2099-12-31,NA
42542244,35805062,Accepted use of,2019-08-29,2099-12-31,NA
42542244,35805062,Current treated by,2019-08-29,2099-12-31,NA
1395557,35805074,Rx antineopl of,2019-08-29,2099-12-31,NA
42542244,35805074,Accepted use of,2019-08-29,2099-12-31,NA
42542244,35805074,Current treated by,2019-08-29,2099-12-31,NA
42542440,35805076,Subsumes,2019-08-29,2099-12-31,NA
42542440,35805082,Subsumes,2019-08-29,2099-12-31,NA
42542413,35805089,Subsumes,2019-08-29,2099-12-31,NA
42542413,35805092,Subsumes,2019-08-29,2099-12-31,NA
42542413,35805093,Subsumes,2019-08-29,2099-12-31,NA
42542413,35805094,Subsumes,2019-08-29,2099-12-31,NA
42542159,35802871,Accepted use of,2019-08-29,2099-12-31,NA
42542204,35802871,Accepted use of,2019-08-29,2099-12-31,NA
42542413,35805099,Subsumes,2019-08-29,2099-12-31,NA
42542413,35805100,Subsumes,2019-08-29,2099-12-31,NA
42542413,35805104,Subsumes,2019-08-29,2099-12-31,NA
42542413,35805107,Subsumes,2019-08-29,2099-12-31,NA
42542413,35805112,Subsumes,2019-08-29,2099-12-31,NA
42542413,35805113,Subsumes,2019-08-29,2099-12-31,NA
42542413,35805120,Subsumes,2019-08-29,2099-12-31,NA
42542168,35805121,Accepted use of,2019-08-29,2099-12-31,NA
42542168,35805121,Current treated by,2019-08-29,2099-12-31,NA
42542227,35102022,Accepted use of,2019-08-29,2099-12-31,NA
42542227,35102022,Current treated by,2019-08-29,2099-12-31,NA
42542413,35805124,Subsumes,2019-08-29,2099-12-31,NA
42542213,35805126,Accepted use of,2019-08-29,2099-12-31,NA
42542213,35805126,Current treated by,2019-08-29,2099-12-31,NA
42542227,35803026,Accepted use of,2019-08-29,2099-12-31,NA
42542413,35805246,Subsumes,2019-08-29,2099-12-31,NA
42542251,35805247,Accepted use of,2019-08-29,2099-12-31,NA
42542251,35805247,Current treated by,2019-08-29,2099-12-31,NA
42542137,35803028,Accepted use of,2019-08-29,2099-12-31,NA
42542137,35803028,FDA indication of,2019-08-29,2099-12-31,NA
42542218,35803028,Accepted use of,2019-08-29,2099-12-31,NA
42542218,35803028,FDA indication of,2019-08-29,2099-12-31,NA
42542413,35805337,Subsumes,2019-08-29,2099-12-31,NA
42542171,35805337,Accepted use of,2019-08-29,2099-12-31,NA
42542171,35805337,Current treated by,2019-08-29,2099-12-31,NA
42542171,35805364,Accepted use of,2019-08-29,2099-12-31,NA
42542171,35805364,Current treated by,2019-08-29,2099-12-31,NA
42542414,35805365,Subsumes,2019-08-29,2099-12-31,NA
42542171,35805365,Accepted use of,2019-08-29,2099-12-31,NA
42542171,35805365,Current treated by,2019-08-29,2099-12-31,NA
42542415,35805368,Subsumes,2019-08-29,2099-12-31,NA
42542171,35805368,Accepted use of,2019-08-29,2099-12-31,NA
42542171,35805368,Current treated by,2019-08-29,2099-12-31,NA
42542217,35805368,Accepted use of,2019-08-29,2099-12-31,NA
42542217,35805368,Current treated by,2019-08-29,2099-12-31,NA
42542171,35805371,Accepted use of,2019-08-29,2099-12-31,NA
42542171,35805371,Current treated by,2019-08-29,2099-12-31,NA
42542413,35805448,Subsumes,2019-08-29,2099-12-31,NA
42542413,35805451,Subsumes,2019-08-29,2099-12-31,NA
35803072,35803506,Supportive med of,2019-08-29,2099-12-31,NA
42542413,35803506,Subsumes,2019-08-29,2099-12-31,NA
42542413,35805457,Subsumes,2019-08-29,2099-12-31,NA
42542168,35805465,Accepted use of,2019-08-29,2099-12-31,NA
42542168,35805465,Current treated by,2019-08-29,2099-12-31,NA
42542168,35805469,Accepted use of,2019-08-29,2099-12-31,NA
42542168,35805469,Current treated by,2019-08-29,2099-12-31,NA
42542255,35803509,Accepted use of,2019-08-29,2099-12-31,NA
42542413,35803509,Subsumes,2019-08-29,2099-12-31,NA
42542255,35803513,Accepted use of,2019-08-29,2099-12-31,NA
42542204,35803513,Accepted use of,2019-08-29,2099-12-31,NA
42542204,35803513,Current treated by,2019-08-29,2099-12-31,NA
42542237,35803513,Accepted use of,2019-08-29,2099-12-31,NA
42542237,35803513,Current treated by,2019-08-29,2099-12-31,NA
42542255,35803516,Accepted use of,2019-08-29,2099-12-31,NA
42542413,35805634,Subsumes,2019-08-29,2099-12-31,NA
42542413,35805641,Subsumes,2019-08-29,2099-12-31,NA
42542440,35805641,Subsumes,2019-08-29,2099-12-31,NA
42542413,35805643,Subsumes,2019-08-29,2099-12-31,NA
42542413,35803520,Subsumes,2019-08-29,2099-12-31,NA
42542440,35805650,Subsumes,2019-08-29,2099-12-31,NA
42542271,35805653,Antineoplastic of,2019-08-29,2099-12-31,NA
42542413,35805653,Subsumes,2019-08-29,2099-12-31,NA
42542413,35803525,Subsumes,2019-08-29,2099-12-31,NA
42542413,35805656,Subsumes,2019-08-29,2099-12-31,NA
42542413,35803526,Subsumes,2019-08-29,2099-12-31,NA
42542413,35803527,Subsumes,2019-08-29,2099-12-31,NA
42542413,35803529,Subsumes,2019-08-29,2099-12-31,NA
42542171,35805684,Accepted use of,2019-08-29,2099-12-31,NA
42542171,35805684,Current treated by,2019-08-29,2099-12-31,NA
42542413,35805688,Subsumes,2019-08-29,2099-12-31,NA
42542171,35805688,Accepted use of,2019-08-29,2099-12-31,NA
42542171,35805688,Historic treated by,2019-08-29,2099-12-31,NA
42542413,35805689,Subsumes,2019-08-29,2099-12-31,NA
42542171,35805689,Accepted use of,2019-08-29,2099-12-31,NA
42542171,35805689,Historic treated by,2019-08-29,2099-12-31,NA
42542417,35805775,Subsumes,2019-08-29,2099-12-31,NA
42542413,35805784,Subsumes,2019-08-29,2099-12-31,NA
42542179,35805784,Accepted use of,2019-08-29,2099-12-31,NA
42542179,35805784,Current treated by,2019-08-29,2099-12-31,NA
42542413,35805790,Subsumes,2019-08-29,2099-12-31,NA
42542244,35803076,Accepted use of,2019-08-29,2099-12-31,NA
42542413,35805804,Subsumes,2019-08-29,2099-12-31,NA
42542413,35805809,Subsumes,2019-08-29,2099-12-31,NA
42542413,35805816,Subsumes,2019-08-29,2099-12-31,NA
42542413,35805817,Subsumes,2019-08-29,2099-12-31,NA
42542413,35805820,Subsumes,2019-08-29,2099-12-31,NA
42542413,35805826,Subsumes,2019-08-29,2099-12-31,NA
42542413,35805850,Subsumes,2019-08-29,2099-12-31,NA
42542413,35805855,Subsumes,2019-08-29,2099-12-31,NA
42542413,35805859,Subsumes,2019-08-29,2099-12-31,NA
42542413,35803553,Subsumes,2019-08-29,2099-12-31,NA
42542413,35803562,Subsumes,2019-08-29,2099-12-31,NA
42542417,35806074,Subsumes,2019-08-29,2099-12-31,NA
42542193,35806074,Accepted use of,2019-08-29,2099-12-31,NA
